Type,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode,Hour,DayOfWeek,Month,Severity_Heavy,Severity_Light,Severity_Moderate,Severity_Severe,Severity_UNK,Duration,Season
Fog,2016-01-24 22:13:00,2016-01-25 20:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,6,1,False,False,False,True,False,22.666666666666668,Winter
Snow,2016-01-26 01:13:00,2016-01-26 06:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,1,1,1,False,True,False,False,False,5.333333333333333,Winter
Snow,2016-01-27 01:13:00,2016-01-27 01:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,1,2,1,False,True,False,False,False,0.6666666666666666,Winter
Snow,2016-01-27 02:53:00,2016-01-27 03:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,2,1,False,True,False,False,False,1.0,Winter
Snow,2016-01-27 04:33:00,2016-01-27 04:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,2,1,False,True,False,False,False,0.35,Winter
Snow,2016-01-27 18:34:00,2016-01-27 18:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,18,2,1,False,True,False,False,False,0.3166666666666666,Winter
Rain,2016-01-30 22:13:00,2016-01-30 22:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,5,1,False,True,False,False,False,0.3333333333333333,Winter
Rain,2016-01-30 23:13:00,2016-01-31 02:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,23,5,1,False,True,False,False,False,3.0,Winter
Rain,2016-01-31 02:33:00,2016-01-31 08:33:00,0.22,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,6,1,False,True,False,False,False,6.0,Winter
Rain,2016-01-31 09:53:00,2016-01-31 11:13:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,6,1,False,True,False,False,False,1.3333333333333333,Winter
Fog,2016-02-01 09:33:00,2016-02-01 09:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,0,2,False,False,False,True,False,0.3333333333333333,Winter
Fog,2016-02-01 10:33:00,2016-02-01 11:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,0,2,False,False,False,True,False,0.65,Winter
Cold,2016-02-01 15:33:00,2016-02-01 15:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,15,0,2,False,False,False,True,False,0.3333333333333333,Winter
Fog,2016-02-01 22:53:00,2016-02-02 00:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,0,2,False,False,False,True,False,1.3166666666666669,Winter
Fog,2016-02-02 00:53:00,2016-02-02 01:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,1,2,False,False,False,True,False,0.3166666666666666,Winter
Fog,2016-02-02 01:33:00,2016-02-02 02:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,1,1,2,False,False,False,True,False,1.0,Winter
Snow,2016-02-02 02:33:00,2016-02-02 03:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,1,2,False,True,False,False,False,0.65,Winter
Fog,2016-02-02 03:12:00,2016-02-02 04:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,1,2,False,False,False,True,False,1.0,Winter
Fog,2016-02-02 04:33:00,2016-02-02 06:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,1,2,False,False,False,True,False,1.6666666666666667,Winter
Fog,2016-02-02 06:33:00,2016-02-02 06:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,1,2,False,False,False,True,False,0.3333333333333333,Winter
Snow,2016-02-02 14:13:00,2016-02-02 16:33:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,1,2,False,True,False,False,False,2.333333333333333,Winter
Snow,2016-02-02 16:33:00,2016-02-02 16:53:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,1,2,False,False,True,False,False,0.3333333333333333,Winter
Snow,2016-02-02 16:53:00,2016-02-02 20:13:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,1,2,False,True,False,False,False,3.333333333333333,Winter
Snow,2016-02-02 20:33:00,2016-02-02 22:32:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,1,2,False,True,False,False,False,1.9833333333333332,Winter
Snow,2016-02-03 03:12:00,2016-02-03 03:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,2,2,False,True,False,False,False,0.35,Winter
Snow,2016-02-03 03:53:00,2016-02-03 04:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,2,2,False,True,False,False,False,0.3333333333333333,Winter
Snow,2016-02-03 05:33:00,2016-02-03 07:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,2,2,False,True,False,False,False,1.6666666666666667,Winter
Snow,2016-02-03 10:41:00,2016-02-03 11:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,2,2,False,True,False,False,False,0.5333333333333333,Winter
Snow,2016-02-03 17:32:00,2016-02-03 17:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,17,2,2,False,True,False,False,False,0.35,Winter
Cold,2016-02-04 08:33:00,2016-02-04 08:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,8,3,2,False,False,False,True,False,0.3333333333333333,Winter
Cold,2016-02-04 09:13:00,2016-02-04 09:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,3,2,False,False,False,True,False,0.3333333333333333,Winter
Snow,2016-02-04 17:53:00,2016-02-04 19:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,17,3,2,False,True,False,False,False,1.3166666666666669,Winter
Snow,2016-02-04 20:12:00,2016-02-04 20:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,3,2,False,True,False,False,False,0.6833333333333333,Winter
Snow,2016-02-05 21:52:00,2016-02-05 23:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,4,2,False,True,False,False,False,1.35,Winter
Snow,2016-02-06 02:32:00,2016-02-06 02:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,5,2,False,True,False,False,False,0.35,Winter
Fog,2016-02-06 14:13:00,2016-02-06 16:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,5,2,False,False,False,True,False,1.9833333333333332,Winter
Rain,2016-02-07 22:13:00,2016-02-07 22:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,6,2,False,True,False,False,False,0.3333333333333333,Winter
Snow,2016-02-07 22:52:00,2016-02-07 23:52:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,6,2,False,True,False,False,False,1.0,Winter
Snow,2016-02-08 00:33:00,2016-02-08 01:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,0,2,False,True,False,False,False,1.0,Winter
Snow,2016-02-08 04:13:00,2016-02-08 07:32:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,0,2,False,True,False,False,False,3.316666666666667,Winter
Snow,2016-02-08 08:33:00,2016-02-08 10:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,8,0,2,False,True,False,False,False,2.0,Winter
Cold,2016-02-08 10:33:00,2016-02-08 10:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,0,2,False,False,False,True,False,0.3333333333333333,Winter
Snow,2016-02-08 10:53:00,2016-02-08 13:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,0,2,False,True,False,False,False,2.316666666666667,Winter
Snow,2016-02-08 13:52:00,2016-02-08 14:52:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,0,2,False,True,False,False,False,1.0,Winter
Snow,2016-02-08 15:12:00,2016-02-08 15:52:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,15,0,2,False,True,False,False,False,0.6666666666666666,Winter
Fog,2016-02-08 15:52:00,2016-02-08 16:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,15,0,2,False,False,True,False,False,0.6833333333333333,Winter
Fog,2016-02-08 16:52:00,2016-02-08 17:32:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,0,2,False,False,True,False,False,0.6666666666666666,Winter
Fog,2016-02-08 17:52:00,2016-02-08 18:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,17,0,2,False,False,True,False,False,0.3333333333333333,Winter
Snow,2016-02-08 18:12:00,2016-02-08 18:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,18,0,2,False,True,False,False,False,0.6833333333333333,Winter
Fog,2016-02-08 19:12:00,2016-02-08 19:32:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,19,0,2,False,False,True,False,False,0.3333333333333333,Winter
Fog,2016-02-08 19:32:00,2016-02-08 19:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,19,0,2,False,False,False,True,False,0.35,Winter
Snow,2016-02-08 19:53:00,2016-02-08 20:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,19,0,2,False,True,False,False,False,0.3166666666666666,Winter
Snow,2016-02-08 20:32:00,2016-02-08 21:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,0,2,False,True,False,False,False,1.35,Winter
Snow,2016-02-08 22:32:00,2016-02-08 23:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,0,2,False,True,False,False,False,1.35,Winter
Snow,2016-02-09 00:12:00,2016-02-09 00:32:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,1,2,False,True,False,False,False,0.3333333333333333,Winter
Snow,2016-02-09 00:53:00,2016-02-09 02:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,1,2,False,True,False,False,False,1.6666666666666667,Winter
Snow,2016-02-09 02:53:00,2016-02-09 04:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,1,2,False,True,False,False,False,1.3166666666666669,Winter
Snow,2016-02-09 04:52:00,2016-02-09 06:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,1,2,False,True,False,False,False,1.6833333333333331,Winter
Snow,2016-02-09 06:52:00,2016-02-09 07:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,1,2,False,True,False,False,False,0.35,Winter
Snow,2016-02-12 07:13:00,2016-02-12 07:32:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,7,4,2,False,True,False,False,False,0.3166666666666666,Winter
Snow,2016-02-12 07:52:00,2016-02-12 09:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,7,4,2,False,True,False,False,False,1.35,Winter
Snow,2016-02-12 12:32:00,2016-02-12 12:52:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,4,2,False,True,False,False,False,0.3333333333333333,Winter
Snow,2016-02-14 06:32:00,2016-02-14 09:52:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,6,2,False,True,False,False,False,3.333333333333333,Winter
Snow,2016-02-14 10:12:00,2016-02-14 14:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,6,2,False,True,False,False,False,4.0,Winter
Snow,2016-02-14 14:32:00,2016-02-14 15:52:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,6,2,False,True,False,False,False,1.3333333333333333,Winter
Fog,2016-02-14 16:31:00,2016-02-14 16:52:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,6,2,False,False,True,False,False,0.35,Winter
Snow,2016-02-14 16:52:00,2016-02-15 01:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,6,2,False,True,False,False,False,8.333333333333334,Winter
Snow,2016-02-16 10:35:00,2016-02-16 11:35:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,1,2,False,True,False,False,False,1.0,Winter
Snow,2016-02-16 11:55:00,2016-02-16 12:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,1,2,False,True,False,False,False,0.3333333333333333,Winter
Rain,2016-02-19 17:15:00,2016-02-19 18:35:00,0.02,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,17,4,2,False,True,False,False,False,1.3333333333333333,Winter
Snow,2016-02-23 07:55:00,2016-02-23 08:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,7,1,2,False,True,False,False,False,0.3166666666666666,Winter
Snow,2016-02-23 08:34:00,2016-02-23 09:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,8,1,2,False,True,False,False,False,1.35,Winter
Snow,2016-02-23 10:55:00,2016-02-23 11:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,1,2,False,True,False,False,False,0.6666666666666666,Winter
Rain,2016-02-23 23:15:00,2016-02-24 00:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,23,1,2,False,True,False,False,False,1.3166666666666669,Winter
Cold,2016-02-24 09:21:00,2016-02-24 09:45:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,2,2,False,False,False,True,False,0.4,Winter
Rain,2016-03-13 02:53:00,2016-03-13 04:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,6,3,False,True,False,False,False,2.0,Spring
Rain,2016-03-13 05:14:00,2016-03-13 05:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,6,3,False,True,False,False,False,0.3333333333333333,Spring
Fog,2016-03-13 06:13:00,2016-03-13 06:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,6,3,False,False,False,True,False,0.0166666666666666,Spring
Fog,2016-03-13 06:34:00,2016-03-13 06:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,6,3,False,False,False,True,False,0.3166666666666666,Spring
Fog,2016-03-13 06:54:00,2016-03-13 07:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,6,3,False,False,False,True,False,0.3333333333333333,Spring
Rain,2016-03-13 07:54:00,2016-03-13 09:54:00,0.02,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,7,6,3,False,True,False,False,False,2.0,Spring
Rain,2016-03-13 10:33:00,2016-03-13 13:33:00,0.31,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,6,3,False,True,False,False,False,3.0,Spring
Rain,2016-03-13 13:33:00,2016-03-13 13:54:00,0.14,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,6,3,False,False,True,False,False,0.35,Spring
Rain,2016-03-13 13:54:00,2016-03-13 16:34:00,0.08,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,6,3,False,True,False,False,False,2.6666666666666665,Spring
Rain,2016-03-13 16:54:00,2016-03-13 18:34:00,0.12,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,6,3,False,True,False,False,False,1.6666666666666667,Spring
Fog,2016-03-14 04:34:00,2016-03-14 04:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,0,3,False,False,False,True,False,0.3333333333333333,Spring
Rain,2016-03-14 04:54:00,2016-03-14 05:54:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,0,3,False,True,False,False,False,1.0,Spring
Fog,2016-03-14 05:54:00,2016-03-14 09:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,0,3,False,False,False,True,False,4.0,Spring
Rain,2016-03-14 12:34:00,2016-03-14 12:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,0,3,False,True,False,False,False,0.3166666666666666,Spring
Rain,2016-03-14 14:14:00,2016-03-14 15:54:00,0.15,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,0,3,False,True,False,False,False,1.6666666666666667,Spring
Rain,2016-03-15 09:14:00,2016-03-15 09:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,1,3,False,True,False,False,False,0.3333333333333333,Spring
Fog,2016-03-15 10:53:00,2016-03-15 11:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,1,3,False,False,False,True,False,0.35,Spring
Rain,2016-03-15 11:14:00,2016-03-15 11:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,1,3,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-03-15 12:14:00,2016-03-15 12:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,1,3,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-03-15 13:53:00,2016-03-15 15:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,1,3,False,True,False,False,False,1.35,Spring
Rain,2016-03-15 15:34:00,2016-03-15 16:34:00,0.02,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,15,1,3,False,True,False,False,False,1.0,Spring
Rain,2016-03-15 17:53:00,2016-03-15 18:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,17,1,3,False,True,False,False,False,0.35,Spring
Rain,2016-03-15 21:14:00,2016-03-15 21:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,1,3,False,True,False,False,False,0.6666666666666666,Spring
Rain,2016-03-15 21:54:00,2016-03-15 22:33:00,0.33,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,1,3,False,False,True,False,False,0.65,Spring
Rain,2016-03-15 22:33:00,2016-03-15 22:54:00,0.33,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,1,3,True,False,False,False,False,0.35,Spring
Rain,2016-03-15 22:54:00,2016-03-16 00:14:00,0.14,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,1,3,False,True,False,False,False,1.3333333333333333,Spring
Rain,2016-03-16 00:14:00,2016-03-16 00:54:00,0.29,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,2,3,False,False,True,False,False,0.6666666666666666,Spring
Rain,2016-03-16 00:54:00,2016-03-16 01:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,2,3,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-03-16 02:34:00,2016-03-16 02:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,2,3,False,True,False,False,False,0.3333333333333333,Spring
Rain,2016-03-16 03:34:00,2016-03-16 04:54:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,2,3,False,True,False,False,False,1.3333333333333333,Spring
Rain,2016-03-16 05:54:00,2016-03-16 06:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,2,3,False,True,False,False,False,1.0,Spring
Rain,2016-03-17 04:14:00,2016-03-17 04:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,3,3,False,True,False,False,False,0.3333333333333333,Spring
Snow,2016-03-18 20:54:00,2016-03-18 21:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,4,3,False,True,False,False,False,0.3166666666666666,Spring
Snow,2016-03-18 21:54:00,2016-03-18 22:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,4,3,False,True,False,False,False,0.3166666666666666,Spring
Snow,2016-03-18 22:13:00,2016-03-18 22:54:00,0.11,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,4,3,False,False,True,False,False,0.6833333333333333,Spring
Snow,2016-03-18 22:54:00,2016-03-18 23:13:00,0.02,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,4,3,False,True,False,False,False,0.3166666666666666,Spring
Snow,2016-03-18 23:13:00,2016-03-18 23:54:00,0.2,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,23,4,3,True,False,False,False,False,0.6833333333333333,Spring
Snow,2016-03-19 00:13:00,2016-03-19 00:54:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,5,3,False,True,False,False,False,0.6833333333333333,Spring
Snow,2016-03-19 02:53:00,2016-03-19 10:33:00,0.06,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,5,3,False,True,False,False,False,7.666666666666667,Spring
Snow,2016-03-19 12:14:00,2016-03-19 12:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,5,3,False,True,False,False,False,0.6666666666666666,Spring
Snow,2016-03-19 13:54:00,2016-03-19 16:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,5,3,False,True,False,False,False,3.0,Spring
Snow,2016-03-19 17:14:00,2016-03-19 17:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,17,5,3,False,True,False,False,False,0.3166666666666666,Spring
Rain,2016-03-23 14:33:00,2016-03-23 16:33:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,2,3,False,True,False,False,False,2.0,Spring
Snow,2016-03-23 16:33:00,2016-03-23 19:13:00,0.04,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,2,3,False,True,False,False,False,2.6666666666666665,Spring
Snow,2016-03-23 19:54:00,2016-03-23 20:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,19,2,3,False,True,False,False,False,0.3166666666666666,Spring
Snow,2016-03-23 20:34:00,2016-03-23 20:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,2,3,False,True,False,False,False,0.3166666666666666,Spring
Snow,2016-03-23 21:14:00,2016-03-23 21:24:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,2,3,False,True,False,False,False,0.1666666666666666,Spring
Snow,2016-03-23 22:41:00,2016-03-24 00:33:00,0.06,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,2,3,False,True,False,False,False,1.8666666666666667,Spring
Snow,2016-03-24 01:13:00,2016-03-24 01:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,1,3,3,False,True,False,False,False,0.6666666666666666,Spring
Snow,2016-03-24 02:53:00,2016-03-24 04:34:00,0.05,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,3,3,False,True,False,False,False,1.6833333333333331,Spring
Snow,2016-03-24 04:34:00,2016-03-24 04:53:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,3,3,False,False,True,False,False,0.3166666666666666,Spring
Snow,2016-03-24 04:53:00,2016-03-24 13:13:00,0.08,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,3,3,False,True,False,False,False,8.333333333333334,Spring
Rain,2016-03-26 08:33:00,2016-03-26 13:53:00,0.08,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,8,5,3,False,True,False,False,False,5.333333333333333,Spring
Rain,2016-03-26 22:33:00,2016-03-27 05:54:00,0.21,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,5,3,False,True,False,False,False,7.35,Spring
Fog,2016-03-27 10:13:00,2016-03-27 12:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,6,3,False,False,False,True,False,2.0,Spring
Rain,2016-03-29 22:33:00,2016-03-29 22:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,1,3,False,True,False,False,False,0.3333333333333333,Spring
